date,Latitude,Longitude,notes_polarity,notes_subjectivity,comments_polarity,comments_subjectivity,best_season,label
214,47.23011,-122.137652,0.0,0.0,0.1,0.1833333333333333,1,6.341498660971489
214,46.953684,-122.830608,0.0,0.0,0.1,0.1833333333333333,1,6.355057340993176
216,47.638455,-122.170007,0.0,0.0,0.1,0.1833333333333333,1,6.347114178955244
217,48.513617,-121.699204,0.0,0.0,0.1,0.1833333333333333,1,6.182336599614021
221,48.201099,-122.487979,0.0,0.0,0.1,0.1833333333333333,1,6.350040957430385
225,48.943427,-122.463132,0.0,0.0,0.1,0.1833333333333333,0,6.13185767667356
232,46.64792,-122.91513,0.0,0.0,0.1,0.1833333333333333,1,6.39411189119251
235,48.933296,-122.569217,0.0,0.0,0.1,0.1833333333333333,0,6.306932557076887
235,48.950782,-122.515877,0.0,0.0,0.1,0.1833333333333333,0,6.179631299252174
215,47.931978,-122.059667,0.0,0.0,0.2749999999999999,0.2888888888888889,1,6.312216975449911
211,47.509668,-122.260523,0.0,0.0,0.1,0.1833333333333333,0,6.3070769357433685
218,47.60357,-122.32945,0.0,0.0,0.0666666666666666,0.4555555555555555,1,6.000719810117116
218,47.57123,-122.38514,0.0,0.0,0.1,0.1833333333333333,1,6.364175917716726
218,47.218034,-122.540515,0.0,0.0,0.1,0.1833333333333333,1,6.405042190037371
219,47.05699,-122.29477,0.0,0.0,0.1,0.1833333333333333,1,6.3204575054668535
229,47.50172,-123.06587,0.0,0.0,0.1,0.1833333333333333,1,6.263503973092652
228,48.576246,-122.331862,0.0,0.0,0.1,0.1833333333333333,1,6.3738685791822975
230,48.477648,-122.166015,0.0,0.0,0.1,0.1833333333333333,1,6.303189071925462
247,47.243854,-122.790202,0.0,0.0,0.1,0.1833333333333333,1,6.3265654454480975
225,48.57232,-123.08407,0.0,0.0,0.1,0.1833333333333333,0,6.269562443140785
236,48.405837,-122.268198,0.0,0.0,0.4047619047619047,0.5095238095238096,1,5.829781165084462
213,47.289093,-122.524498,0.0,0.0,0.25,0.35,0,6.335172342650442
213,48.020556,-122.075998,0.0,0.0,0.25,0.35,0,6.312685084843252
213,48.06114,-122.1769,0.0,0.0,0.25,0.35,0,6.390597736954444
215,47.14808,-122.1591,0.0,0.0,0.25,0.35,1,6.32593378998956
216,47.755985,-118.70598,0.0,0.0,0.25,0.35,1,6.3226628477639775
218,47.560656,-122.289896,0.0,0.0,0.25,0.35,1,6.345766159355491
218,47.62984,-120.68945,0.0,0.0,0.25,0.35,1,6.343404163843371
219,48.48809,-122.48052,0.0,0.0,0.25,0.35,1,6.232442511253625
221,47.141445,-117.769621,0.0,0.0,0.25,0.35,1,6.331236319926655
222,47.879423,-122.257014,0.0,0.0,0.25,0.35,1,6.380924659632643
225,47.891121,-122.251039,0.0,0.0,0.25,0.35,1,6.388156151251729
226,48.10886,-122.7749,0.0,0.0,0.25,0.35,1,6.370829067973146
226,47.211043,-122.205347,0.0,0.0,0.25,0.35,1,6.388334722805232
228,47.668825,-122.400325,0.0,0.0,0.25,0.35,1,6.371220306750936
232,47.870097,-121.771984,0.0,0.0,0.25,0.35,1,6.299773387560037
246,47.24858,-122.537,0.0,0.0,0.25,0.35,1,6.330042380957233
206,47.493894,-121.775961,0.0,0.0,0.3125,0.45,0,5.708276138019788
228,47.525074,-122.225477,0.0,0.0,0.5,0.4833333333333333,1,6.368041131999635
228,47.240623,-122.445883,0.0,0.0,0.5,0.4833333333333333,1,6.38145744304315
221,46.912444,-122.671798,0.0,0.0,0.5,0.4833333333333333,1,6.359116250031006
221,47.131975,-122.411295,0.0,0.0,0.5,0.4833333333333333,1,6.376296649992957
212,47.200261,-117.51781,0.0,0.0,0.25,0.35,0,6.333723789232074
212,47.08953,-117.1628,0.0,0.0,0.25,0.35,0,6.303189724881476
233,47.04844,-122.87007,0.0,0.0,0.3055555555555555,0.4555555555555555,1,5.92453706578255
249,48.408343,-122.336482,0.0,0.0,0.5,0.5125,1,6.185851951671186
246,47.50524,-122.684707,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.345511339857915
252,48.12963,-123.20584,0.0,0.0,0.4333333333333333,0.4833333333333333,0,6.175602311100154
268,46.841351,-122.392016,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.421163497482557
294,48.503398,-119.338305,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.104149107177416
215,47.19044,-122.29537,0.0,0.0,0.1,0.1833333333333333,1,6.324949843480843
227,45.59324,-122.488527,0.0,0.0,0.2,0.2,1,6.345032810978297
233,47.060275,-122.379662,0.0,0.0,0.2,0.2,1,6.377193394211667
234,47.398357,-122.111738,0.0,0.0,0.2,0.2,1,6.310119350449973
236,47.709007,-122.284542,0.0,0.0,0.2,0.2,1,6.3758418341505365
235,45.63346,-122.570986,0.0,0.0,0.2,0.2,1,6.309127507839679
237,47.945727,-122.228838,0.0,0.0,0.2,0.2,1,6.4098419315335375
234,47.20433,-121.99136,0.0,0.0,0.2,0.2,1,6.329489935944724
236,47.388627,-122.656108,0.0,0.0,0.2,0.2,1,6.308171736795871
238,48.082204,-123.198713,0.0,0.0,0.2,0.2,0,6.100022821803757
217,47.63225,-122.630197,0.0,0.0,0.2,0.2,1,6.345917435248993
231,47.755195,-122.109534,0.0,0.0,0.2,0.2,1,6.362035961700823
231,47.61738,-122.05887,0.0,0.0,0.4125,0.35,1,6.315772131705279
254,48.532276,-121.887885,0.0,0.0,0.2,0.2,1,6.127281331506793
237,47.907508,-122.230233,0.0,0.0,0.2,0.2,1,6.402501851210083
231,48.52342,-122.91395,0.0,0.0,0.2,0.2,0,6.393811984992448
270,46.020144,-118.661825,0.0,0.0,0.2,0.2,1,6.347346719286617
230,46.465248,-124.052826,0.0,0.0,0.25,0.2,1,6.287327737363259
209,47.933129,-122.293699,0.0,0.0,0.2,0.2,0,6.292098772887902
215,47.050621,-123.109658,0.0,0.0,0.2,0.2,1,6.27529378972288
264,47.574194,-122.166457,0.0,0.0,0.6,0.475,1,6.102218270201078
239,47.35908,-121.923629,0.0,0.0,0.5,0.55,1,6.053381345929377
268,48.095955,-123.795088,0.0,0.0,0.5,0.55,0,5.862321157177597
225,48.845908,-122.588058,0.0,0.0,0.1,0.1833333333333333,0,5.920899766159482
216,47.54468,-122.374105,0.0,0.0,0.1,0.1,1,6.224203312435525
216,47.97659,-122.20596,0.0,0.0,0.0666666666666666,0.3999999999999999,1,5.990678400441063
238,47.68509,-122.372095,0.0,0.0,0.2,0.2,1,6.370145713051345
241,47.487766,-122.219129,0.0,0.0,0.2,0.2,1,6.343306776017403
230,48.39112,-122.64695,0.0,0.0,0.1,0.1833333333333333,1,6.331721379040154
233,48.242254,-122.373943,0.0,0.0,0.2,0.2,1,6.360940330824563
249,47.477551,-122.060598,0.0,0.0,0.2,0.2,1,6.30392303133164
251,47.855333,-121.677526,0.0,0.0,0.2,0.2,1,6.272998671584536
251,48.31647,-122.51477,0.0,0.0,0.2,0.2,1,6.318432544718462
234,47.906715,-121.931951,0.0,0.0,0.2,0.2,1,6.270176888062975
258,45.744309,-122.535741,0.0,0.0,-0.0930555555555555,0.4138888888888889,1,5.113712742577907
255,48.49268,-122.63295,0.0,0.0,0.2,0.2,1,6.280611958082128
259,47.420229,-122.010821,0.0,0.0,0.2,0.2,1,6.252568608272168
263,48.754556,-122.355564,0.0,0.0,0.2,0.2,1,5.769706912916132
264,48.46846,-122.33029,0.0,0.0,0.2,0.2,1,6.329999127532191
247,47.719267,-122.315819,0.0,0.0,0.2,0.2,1,6.357944084647272
252,47.90705,-122.384789,0.0,0.0,0.2,0.2,1,6.373018163183158
246,47.882167,-122.195532,0.0,0.0,0.2,0.2,1,6.388347493809202
208,47.020014,-122.891195,0.0,0.0,0.1,0.6,0,5.271160911588902
261,48.708025,-122.464589,0.0,0.0,0.2,0.2,1,6.0835186224784
264,47.53766,-122.16548,0.0,0.0,0.2,0.2,1,6.306589369766304
239,48.953787,-122.26614,0.0,0.0,0.2,0.2,1,5.64425205246033
243,47.879443,-122.147197,0.0,0.0,0.2,0.2,1,6.325602154468269
249,47.30151,-122.3303,0.0,0.0,0.2,0.2,1,6.34112365813059
249,47.654803,-122.160521,0.0,0.0,0.2,0.2,1,6.338713726604782
259,48.545776,-122.220749,0.0,0.0,0.2,0.2,1,6.27376363050437
273,47.246044,-122.429213,0.0,0.0,0.2,0.2,1,6.3513665381541875
274,47.726017,-122.676581,0.0,0.0,0.2,0.2,1,6.3921925695149175
236,47.007685,-122.962164,0.0,0.0,0.2,0.2,1,6.252613998525644
239,47.6459,-117.253179,0.0,0.0,0.2,0.2,1,6.31666914977068
239,47.853746,-122.204045,0.0,0.0,0.2,0.2,1,6.387201714349649
254,47.785322,-122.375933,0.0,0.0,0.2,0.2,1,6.357551357803748
242,47.908189,-122.202048,0.0,0.0,0.2,0.2,1,6.403611832118139
254,47.394157,-122.189103,0.0,0.0,0.2,0.2,1,6.326442516180777
256,47.227842,-122.214784,0.0,0.0,0.2,0.2,1,6.360075832140282
257,46.959808,-122.91682,0.0,0.0,0.2,0.2,1,6.3536300634866265
261,48.891767,-122.470845,0.0,0.0,0.2,0.2,1,5.607527646343261
272,48.11542,-122.5708,0.0,0.0,0.2,0.2,1,6.395993799248786
282,48.494598,-122.669236,0.0,0.0,0.2,0.2,1,6.297823745522797
221,47.49721,-122.349374,0.0,0.0,0.1,0.1,1,6.231853023577811
273,47.102019,-122.397727,0.0,0.0,0.2,0.2,1,6.369359197472203
291,46.81651,-123.045374,0.0,0.0,0.2,0.2,1,6.302552467586935
296,47.282895,-122.370925,0.0,0.0,0.2,0.2,1,5.585599103760293
236,47.57083,-122.116973,0.0,0.0,0.1,0.15,1,6.343361050421764
280,47.475779,-122.174094,0.0,0.0,0.25,0.2,1,6.306701513592859
241,48.442281,-122.66319,0.0,0.0,0.2,0.2,1,6.303436981755578
242,46.986494,-123.025588,0.0,0.0,0.2,0.2,1,6.330377275962014
243,47.634119,-122.646627,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.360555779796012
230,47.6719,-122.309099,0.0,0.0,0.25,0.35,1,6.4193355487261075
232,48.176361,-122.527905,0.0,0.0,0.25,0.35,1,6.3529827073624485
241,47.075321,-122.938893,0.0,0.0,0.25,0.35,1,6.384244953817339
242,47.443912,-122.130202,0.0,0.0,0.25,0.35,1,6.296376914048045
248,47.271095,-122.365131,0.0,0.0,0.25,0.35,1,6.332699242146026
249,47.769078,-122.208112,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.449898713759464
235,47.487594,-122.141388,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.333682699691058
237,47.44827,-122.349867,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.3592103383783565
237,47.165431,-122.259652,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.381094697393414
239,47.165333,-122.258067,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.374811183238521
240,48.9429,-122.45079,0.0,0.0,0.4333333333333333,0.4833333333333333,0,6.076258634093685
241,47.307189,-122.371999,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.356023409093695
242,47.37821,-122.547277,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.342286360581884
243,47.587289,-122.179357,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.363168401963424
246,48.076941,-122.169435,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.393626009594819
246,48.23107,-122.40175,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.359699222371369
250,47.531225,-122.222416,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.3679089431736555
250,47.587281,-122.377808,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.374478873537047
250,47.824793,-122.323378,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.394839781733709
253,47.679229,-122.271999,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.3856359123470225
255,47.615469,-122.351444,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.358735303213872
255,47.214927,-121.137946,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.357234516416224
260,48.948178,-122.434531,0.0,0.0,0.4333333333333333,0.4833333333333333,1,5.899997560708062
260,47.865911,-121.986893,0.0,0.0,0.4333333333333333,0.4833333333333333,1,6.319620011666824
228,45.795906,-122.728302,0.0,0.0,0.2,0.2,1,6.338574190496843
292,47.658675,-122.131686,0.0,0.0,0.2,0.2,1,6.28820193643876
204,47.8408,-120.0168,0.0,0.0,0.25,0.35,0,6.361629633429862
227,45.692328,-121.881868,0.0,0.0,0.2,0.2,1,6.316861257631248
245,47.91188,-122.229591,0.0,0.0,0.05,0.25,1,6.091544745529699
228,46.024049,-122.83074,0.0,0.0,-0.0249999999999999,0.4,1,5.172759388623291
232,45.488689,-122.488862,0.0,0.0,0.2,0.2,1,6.345032810978297
279,46.989223,-122.890027,0.0,0.0,-0.0199999999999999,0.32,1,5.341584696141384
281,47.045726,-122.792312,0.0,0.0,0.25,0.2,1,6.353614503480064
231,47.638256,-122.351426,0.0,0.0,0.1666666666666666,0.5666666666666667,1,5.578008570418681
221,47.690938,-119.108498,0.0,0.0,0.2,0.2,1,6.332898327014824
215,47.58588,-122.388727,0.0,0.0,0.2,0.2,1,6.3582491147657585
220,45.621509,-122.591326,0.0,0.0,0.1,0.1833333333333333,1,6.299317851655793
214,47.289738,-122.187615,0.0,0.0,0.1,0.1833333333333333,1,6.368377104307223
208,46.55621,-120.39197,0.0,0.0,0.25,0.35,0,6.194148607980087
282,47.18975,-122.87225,0.0,0.0,0.2,0.2,1,6.357377477069222
241,48.977464,-123.046965,0.0,0.0,0.25,0.2,0,5.585827365245719
243,48.909416,-122.446138,0.0,0.0,0.25,0.2,1,5.73689168686428
209,46.695014,-120.743934,0.0,0.0,0.2,0.2,0,6.293957325657081
233,47.924262,-117.355765,0.0,0.0,0.2641666666666666,0.6083333333333333,1,5.61205500141986
208,46.65404,-120.53113,0.0,0.0,0.2,0.2,0,6.214992065625038
242,48.25431,-121.60421,0.0,0.0,0.3999999999999999,0.4000000000000001,1,5.694918457565433
270,45.65224,-122.534257,0.0,0.0,0.1,0.6,1,5.369130874477715
206,46.41399,-117.05521,0.0,0.0,0.1,0.1833333333333333,0,5.858263998887727
202,48.40315,-122.64749,0.0,0.0,0.1,0.1,0,5.6319412495804215
170,47.62984,-120.68945,0.0,0.0,0.0,0.0,0,3.452561904027976
154,48.930139,-122.521446,0.0,0.0,0.0,0.0,0,3.5994914951829884
176,48.994043,-122.265018,0.0,0.0,0.0,0.0,0,4.468918024050821
179,47.762372,-120.166098,0.0,0.0,0.0,0.0,0,4.617556962031603
135,47.2022,-122.24,0.0,0.0,0.5,0.5,0,5.786701485864535
153,47.263518,-122.647769,0.0,0.0,1.0,1.0,0,6.644394854831336
149,47.783707,-122.49238,0.0,0.0,0.0,0.0,0,4.037253162898011
156,47.668471,-117.401621,0.0,0.0,0.0,0.0,0,4.60260168910621
163,48.891581,-122.350758,0.0,0.0,0.0,0.0,0,3.4491293030285255
186,47.93669,-122.227271,0.0,0.0,0.3999999999999999,0.5222222222222223,0,6.303850546292982
197,48.95921,-122.66856,0.0,0.0,0.875,0.9,0,8.308195244731946
170,47.548071,-122.258975,0.0,0.0,0.875,0.9,0,6.227494246376476
141,47.54103,-122.63847,0.0,0.0,0.0,0.0,0,3.983182139206033
170,46.28451,-119.192993,0.0,0.0,0.0,0.0,0,5.585218554695528
169,47.872818,-121.816455,0.0,0.0,0.0,0.0,0,3.6288909814946027
178,47.098045,-122.641664,0.0,0.0,0.0,0.0,0,4.0009366270394
182,47.819557,-122.267824,0.0,0.0,0.0,0.1666666666666666,0,6.026243602215713
151,47.65726,-117.41228,0.0,0.0,0.0,0.0,0,4.137903303602795
187,47.646366,-122.35795,0.0,0.0,0.65,0.625,0,6.197224867017262
138,47.583325,-122.30953,0.0,0.0,0.0,0.0,0,4.048686487776341
156,48.839058,-122.616491,0.0,0.0,0.0,0.3333333333333333,0,6.034930834339604
181,47.943097,-122.107435,0.0,0.0,0.0,0.0,0,3.4432898365352225
147,47.718381,-122.244582,0.0,0.0,0.0,0.0,0,3.904632460527987
148,47.768386,-122.533587,0.0,0.0,0.2,0.5,0,6.665423784407961
143,48.95716,-122.442328,0.0,0.0,0.0,0.0,0,4.4555024655812465
179,47.286369,-122.29237,0.0,0.0,0.35,0.5333333333333333,0,6.200923264773438
165,46.520671,-124.040339,0.0,0.0,0.4,1.0,0,5.853174478719559
176,47.574509,-122.608247,0.0,0.0,0.0,0.0,0,3.685378102601574
199,47.595339,-122.538166,0.0,0.0,0.0,0.0,0,3.6289555433410605
176,47.070274,-120.031115,0.0,0.0,0.0,0.0,0,4.530654360842798
197,47.382718,-119.486962,0.0,0.0,0.0,0.0,0,4.410556856890624
204,47.335563,-122.62679,0.0,0.0,0.0,0.1666666666666666,0,5.729791208104895
191,47.282509,-122.523254,0.0,0.0,0.0,0.1666666666666666,0,5.951071508453631
200,48.907806,-122.457983,0.0,0.0,0.0,0.1666666666666666,0,5.311751145980721
194,47.13196,-119.2771,0.0,0.0,0.0,0.0,0,5.896271826593
199,46.995798,-122.994285,0.0,0.0,0.0,0.0,0,3.848562087655292
198,47.68774,-122.18811,0.0,0.0,0.0,0.0,0,3.479117084565577
145,47.22499,-122.46741,0.0,0.0,0.5,0.5,0,6.5307975118769095
193,46.518059,-122.707123,0.0,0.0,0.0,0.0,0,4.867086935355533
169,47.264643,-122.531842,0.0,0.0,0.3,0.5,0,6.266756719298211
186,47.20433,-121.99136,0.0,0.0,0.5,0.5,0,6.086585590807413
188,47.864698,-122.199884,0.0,0.0,0.5,0.5,0,6.277900657700579
190,46.815361,-122.994037,0.0,0.0,0.5,0.5,0,5.729081852721199
173,47.83616,-120.01641,0.0,0.0,0.0,0.0,0,4.6647942406400045
192,47.701545,-122.063859,0.0,0.0,0.0,0.0,0,3.9177197768014462
192,47.461768,-122.281784,0.0,0.0,0.0,0.0,0,3.6487987132901587
183,46.96679,-117.91437,0.0,0.0,0.0,0.0,0,4.848246261116181
186,47.3334,-119.55158,0.0,0.0,0.0,0.0,0,3.4504596887745977
154,46.65221,-122.931688,0.0,0.0,0.0,0.0,0,4.22016012840637
138,47.23676,-122.865346,0.0,0.0,-0.0361111111111111,0.5166666666666667,0,5.872068828525357
198,47.494711,-120.357834,0.0,0.0,-0.0694444444444444,0.4027777777777777,0,5.17444416371093
150,47.62984,-120.68945,0.0,0.0,0.1666666666666666,0.5333333333333333,0,6.338964592079571
109,48.931157,-122.548199,0.0,0.0,0.0,0.0,0,3.1049163126964445
237,47.767236,-122.203342,0.0,0.0,0.0,0.0,1,2.0084119284155038
237,46.212198,-119.293372,0.0,0.0,0.0,0.0,1,2.2388519314981408
192,46.417813,-117.033198,0.0,0.0,-0.3,0.5,0,5.211331627033684
133,47.00379,-123.40382,0.0,0.0,-0.1,0.3,0,4.82193951223707
165,47.256264,-122.214568,0.0,0.0,0.0,0.0,0,3.3229816415813733
149,46.996464,-124.163885,0.0,0.0,0.4,0.5125,0,6.106306439478512
151,48.072186,-121.041012,0.0,0.0,0.1666666666666666,0.5333333333333333,0,6.262695721747426
156,48.237708,-122.245875,0.0,0.0,0.0,0.0,0,3.49420429894005
187,47.8408,-120.0168,0.0,0.0,0.0,0.0,0,4.726825108826512
187,46.28427,-119.18917,0.0,0.0,0.0,0.0,0,5.153054850002674
188,47.8408,-120.0168,0.0,0.0,0.0,0.0,0,4.64986087727384
190,46.218477,-119.264509,0.0,0.0,0.0,0.0,0,5.439504416187825
193,47.30853,-119.54238,0.0,0.0,0.0,0.0,0,4.695974761672178
193,46.695252,-120.521207,0.0,0.0,0.0,0.0,0,4.83746374616087
141,47.69733,-122.17461,0.0,0.0,1.0,1.0,0,6.5352511748854525
116,48.584053,-122.232279,-0.1,0.0,0.0,0.0,0,3.253378522099377
207,47.835074,-117.423595,-0.05,0.4,-0.0783333333333333,0.4283333333333333,0,5.3595412498913415
191,46.222294,-119.276708,0.0821428571428571,0.4142857142857142,0.1666666666666666,0.3666666666666667,0,6.121865672466827
272,47.629332,-122.523578,0.5,0.5,0.4333333333333333,0.4833333333333333,1,6.154544277413857
262,47.001914,-122.794889,-0.05,0.4,0.2,0.2,1,6.2162341483759285
212,47.14699,-122.56047,-0.05,0.4,0.25,0.35,0,6.225227773123607
110,48.176506,-122.527462,-0.0712962962962963,0.3342592592592592,0.0,0.1,0,5.180598039397593
122,47.798705,-122.288636,0.0,0.625,0.0,0.0,0,2.6721329621271863
233,47.896191,-122.308045,-0.0555555555555555,0.0555555555555555,0.5,0.5666666666666667,1,6.11716104912513
252,47.309399,-122.225668,-0.0833333333333333,0.4666666666666667,0.4333333333333333,0.4833333333333333,1,6.306305860428591
279,48.16976,-122.52769,0.075,0.7,0.4333333333333333,0.4833333333333333,1,6.266009171138112
253,48.273371,-122.732061,0.0,0.0,0.4047619047619047,0.5095238095238096,1,5.966748030950877
250,47.25513,-122.44164,-0.0888888888888888,0.4111111111111111,0.2,0.2,1,6.303959382958203
281,48.74311,-122.448364,0.0,0.0,0.6166666666666667,0.7000000000000001,1,5.931771539261176
199,46.346115,-120.633108,-0.05,0.4,0.0,0.0,0,3.7253855728570224
157,47.789125,-122.504333,-0.05,0.4,0.0,0.0,0,4.058985760563993
214,47.400671,-122.214939,0.04,0.3705555555555556,0.25,0.35,1,6.137324964501557
139,47.703717,-122.360349,0.0,0.4407407407407407,1.0,1.0,0,6.678150864499058
199,47.554437,-122.225114,-0.05,0.4,1.0,1.0,0,6.380962714315191
275,47.49362,-121.782515,0.025,0.4,0.2,0.2,1,6.147385519910527
224,47.362899,-122.556274,-0.0221428571428571,0.4607142857142857,0.0125,0.4125,1,5.347593579949845
272,48.38874,-122.49724,-0.2833333333333333,0.6416666666666667,0.2,0.2,1,6.170992980648038
199,48.84457,-122.614134,-0.15,0.4,0.0,0.0,0,3.4816698370564128
250,48.12424,-122.360423,0.075,0.25,0.2,0.2,1,6.33209917929229
209,46.757624,-122.067633,-0.25,0.8888888888888888,-0.1,0.49,0,4.534830163644049
191,47.566792,-122.377226,0.0,0.0,0.3,0.5,0,6.058195470440571
249,48.3376,-122.608292,-0.0312499999999999,0.2541666666666667,0.2,0.2,1,6.152161917905358
